NAME,Revenue_2015,Revenue_2016,Revenue_2017,Revenue_2018,Revenue_2019,Employees_2017,Employees_2018,Employees_2019,Employees_2020,Revenue_2020
XUFC,432121.0,756528.0,1909912.0,2927417.0,3808872.0,56.22999227334991,66.0,73.0,80.0,4788039.507208544
YIXG,513989.43513233843,-1130395.8834600877,30976.0,3368094.0,3807980.0,0.0,12.0,18.0,32.0,3828124.34148151
YNYQ,4271781.0,3800000.0,4239292.0,3732308.0,3672472.521976814,128.0,118.0,105.0,93.45973948248387,4588073.07853049
PXEB,3317651.395571623,1664283.0,3180564.0,4431267.0,3800578.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,4536306.739196382
JBYX,2742587.0,4325901.0,5100748.0,4130727.0,3797898.0,50.984197546587275,65.0,68.0,83.0,5011134.188658569
QTDR,366614.51723936084,16394.0,773591.0,2438592.0,3790718.0,58.23045288880415,48.0,48.0,33.0,4445826.361561436
WPQC,5618090.453935841,4745394.10388339,4658677.0,3715112.0,3506093.2883228725,77.0,69.0,70.0,59.22632460510217,4265903.7476057215
YWQZ,3189340.0,3391839.0,3564142.0,3714266.0,4300192.034222895,41.0,42.0,42.0,45.0,5037379.324928004
ONER,1597497.0,2204288.737406143,2880489.0,3105313.0,3776585.0,38.0,41.0,42.0,46.0,4751812.400656197
VWBP,1128000.0,1304000.0,2862000.0,2077000.0,3871000.0,35.31923531697463,29.33274694239303,26.774672885832118,20.0,5998514.890795657
SIXN,239963.22843700275,-360849.32131839066,215835.0,2421510.0,3773231.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,4137509.7750656577
IONI,618641.0,1471244.0,1976157.0,2728878.0,3772274.0,51.51537815803741,68.88380420983121,85.0,97.0,4531653.84760968
GADP,643788.7991660036,448570.66918210965,728142.0,2184882.0,3769587.0,65.96589761507187,56.0,63.0,44.0,4297008.783759825
HIOG,4189014.5790108326,2545569.465006671,3528304.0,5490893.935992868,5315900.597855145,18.36909572524206,41.0,53.0,76.0,5666215.523259195
QYXH,666575.0,1302942.0,2057574.0,3005469.0,3765585.0,29.770777571077502,38.0,46.0,52.0,4531791.746351518
VZVQ,2720497.0,2669678.0,3334671.0,3498051.0,3737401.0,26.814971614990277,19.45943738994711,15.0,8.013185419073395,4632710.134741611
SQGT,2638505.607434093,2120353.0,3552472.0,3547387.0,3735758.0,52.0,60.0,65.0,70.0,5075441.343902915
BLYF,2367000.0,2686000.0,1995000.0,1962000.0,3719000.0,28.0,35.0,41.0,47.0,4318017.293292236
BAAH,1408142.0,1922288.0,2271781.0,2766571.0,3715995.0,137.0,153.0,169.0,187.0,4429409.978455408
CWBA,4147123.0,3874049.0,3383237.0,4903612.0,3715037.0,22.61431156745953,16.267638706413067,13.0,6.8956086154051786,3116334.710322358
RNSG,63305018.06836304,81036594.60550293,61875005.0,2622336.0,3712852.0,104.50104394647286,93.0,96.0,75.0,16321262.674006285
LMYV,63305018.06836304,81036594.60550293,61875005.0,2622336.0,3712852.0,104.50104394647286,93.0,96.0,75.0,16321262.674006285
CZNV,62680.0,780951.0,972892.0,2043423.0,3705429.0,60.665858642212385,74.0,87.0,95.0,4328004.720095098
VQNT,392467.9448478982,474693.06587005686,611412.0,1844343.0,3705024.0,17.21613965906745,26.0,42.0,45.0,4304188.765013481
WUOZ,3798528.0,7302201.0,1099947.0,353578.0,3704047.0,42.0,47.0,53.0,54.94671116264832,1977501.5292443098
DDPS,2390555.0,2678263.0,3045454.0,2980832.0,3698537.0,26.208866714811673,31.0,35.0,39.0,4624616.8751121815
EUDW,3434137.0,5130929.0,4140961.0,3095705.0,3698059.0,36.77324855890413,26.175981007710206,19.52820923370559,9.0,4237541.842299858
EBLU,4330463.0,2642888.0,2736834.0,3690512.0,3456319.0383158135,34.26177114102593,31.62857671307146,32.04482826919687,28.0,3604836.0105486983
IKRI,1566722.8926957431,712732.0,1555107.0,3042397.0,3685195.0,61.57182773215732,79.0,96.0,107.0,4243588.86417711
IYOH,4120495.58794559,2466247.137600814,3443182.0,5403752.015265813,5219830.537027331,29.047107036622506,30.0,32.0,32.0,5575897.329827051
OXNX,2083817.0245141375,1511592.3569730513,1787253.0,2757349.0,3669894.0,93.81474874691757,89.05089089600833,89.0,79.0,4191527.7531556548
QFPD,4662496.0,5228495.0,5199489.0,4228729.0,3652208.0,25.576141952556952,30.357550223164218,38.0,40.0,4376124.605323234
CQBF,3715434.1510972935,3352812.604584886,3269210.0,2961492.0,3647717.0,39.99999559921562,43.0,45.0,47.0,4407035.539641744
VUSH,118542.56641639001,920077.0,493201.0,1044188.0,3627415.0,19.098990139771505,24.0,29.0,33.0,4357687.741186267
MXVF,1622739.0,1920221.0,2283199.0,2765592.0,3618286.0,31.618110701154137,37.36815113976752,45.220216727608744,48.0,4363302.127262133
CPTD,2207796.0,2360990.0,2515780.0,2952215.0,3613113.0,37.57437275440705,44.0,47.0,53.0,4212376.431396417
IAPD,2735967.0,2989514.0,2705550.0,2976740.369148808,3612702.0,41.51728178134789,30.630732782316258,22.0,11.924704231912145,4044249.8951645894
CLXC,2531437.0,2958500.0,2917065.0,3603287.0,4527402.847116956,35.875882480375566,38.0,42.0,42.0,5045717.479464146
VAMU,1385172.0,1934218.0,2771416.0,3266542.0,3598170.0,66.9532621070004,71.0,78.0,77.0,4453704.723278986
DIIF,113173.0,884379.0,1884730.0,2157027.0,3595157.0,1.067538386916766,13.0,20.0,33.0,4915270.991800422
IJSE,1692931.0,2169685.0,2501036.0,3454876.0,3590474.0,31.0,32.0,34.0,33.0,3965760.9650056246
WIOC,2166178.0,2561286.4790144404,3493833.0,3595395.0,3582991.0,49.29247342950109,36.68658768055152,26.0,14.398703190077367,4572918.030416796
BHHO,3780453.0,3545186.0,3699884.0,3938658.0,3581386.0,50.72316987292538,38.4284686759983,28.0,16.572920898774886,4010827.5341055784
OIBF,116390.34523682715,528063.2075959756,480198.0,1402555.0,3576682.0,23.354619604326704,30.0,35.0,41.0,4265205.524866375
ZLSO,3148703.0,2597446.0,2869101.0,3267623.0,3575055.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,4177017.5321317306
SVNN,246909.0,980924.0,2278761.0,2587639.0,3556656.0,92.0,109.0,113.0,94.0,4883221.533751132
QDSX,4940681.951241909,3879331.381523913,3849254.127814159,3487334.0,3293133.439031398,35.187052294981086,29.619725663727863,27.433442308752724,21.0,3871334.5565634277
NDBB,970000.0,1534000.0,2011000.0,3279000.0,3552000.0,80.18288892139984,80.0,92.0,82.0,3903505.51401616
VPME,5219355.0,2769025.0,4098396.0,3620529.0,3548253.0,31.015631662521024,22.65123607348115,17.0,9.130762222741605,4955594.37915569
LMVB,2854439.0,3009000.0,2639000.0,2738000.0,3539000.0,54.0,58.0,56.0,59.0,4009177.635732938
OEVJ,2749865.0,2633997.0,2762591.0,3149354.0,3532083.0,22.084753595971634,26.0,32.0,34.0,4068433.3338110405
BSDI,-778665.7980067839,485706.3609726076,49100.0,446008.0,3522695.0,22.0,65.0,79.0,66.0,4411756.602706073
MOKY,292998.0,1456092.0,5258980.0,692727.0,3517210.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,8524980.166804964
BNYV,8057211.0,9085217.0,4524180.0,3511613.0,3517070.0,10.012331424867291,6.692242655810938,7.0,3.542878204400533,1950487.0896096567
IDVW,791.0,113076.0,397189.0,3446839.0,4688809.132837034,52.59853565255543,61.11891231269062,71.0,75.0,4574220.45833699
KSQS,146216.0,255142.0,648364.0,636258.0,3512382.0,37.434163668872,24.741087401036147,16.2343621191026,4.0,4975898.637274918
WGQJ,1936885.0,2663607.0,2359544.0,2471513.0,3501253.0,29.129902823745542,30.0,30.0,31.0,4067485.311501369
RZPO,635278.0,1258000.0,2622000.0,2699575.0,3494000.0,99.91213075571633,102.0,110.0,104.0,4892516.227947265
ROZU,635278.0,1258000.0,2622000.0,2699575.0,3494000.0,37.69852971285922,24.167129958366562,14.916823273261423,2.0,4928574.355812041
TCXE,2298000.0,4200000.0,3151000.0,2772000.0,3493000.0,50.0,53.0,53.0,52.0,3754146.301591172
BYYK,6392286.0,5810481.0,3266745.0,1697249.6057747062,2274476.970415229,37.830712734852824,23.88015123703177,14.258053850340836,1.0,2087751.2340653662
SSXI,2038000.0,2179000.0,2254000.0,2548000.0,3487000.0,32.85810544682718,32.0,33.0,31.0,4167039.876969075
RAVB,525139.0,1399037.5905664144,990515.0,1041547.0,3485994.0,17.284290116129277,24.0,28.0,35.0,4370567.534993979
UQWU,-236847.71934510255,151386.26988384424,163000.0,1321000.0,3558000.0,35.054869272987425,29.906704385062618,28.092211731673295,22.0,4211889.060069751
EOBV,7915831.960828038,5682751.884171815,5897373.738819195,5270908.448123634,3477000.0,36.37669949292332,27.036917171714588,21.50451750246736,12.0,3899450.3427244537
ODRL,40596.7532895091,1063181.2250211185,641009.0,796001.0,3468420.0,35.45141833896822,29.04576822105822,26.11590346291152,19.0,4368429.927214777
UVDN,2642008.4387841597,3531844.9728788794,2818104.0,1523766.0,3458656.0,36.37669949292332,27.036917171714588,21.50451750246736,12.0,4561139.823464911
FNNW,2343522.0,2943088.0,3005867.0,4145784.0,3457462.0,35.875882480375566,38.0,42.0,42.0,3400609.5551696434
JHII,2713352.0,2978874.0,3078084.0,3410310.0,3453336.0,42.755440133903406,42.0,44.0,41.0,3902386.3270213464
HUTF,1489875.0,2024623.0,2557540.0,3221437.0,3451880.0,51.0,55.0,64.0,63.87887456269193,4050545.2973925723
SXYV,1105383.0117890208,49000.0,465000.0,2604000.0,3436000.0,36.508882514916905,26.749938450379783,20.845748079546762,11.0,3586746.6441575396
PSUW,3467373.0,3356103.0,3619365.0,3302567.0,3430461.0,5.811671377336539,3.5004439722768934,5.0,2.4253014007323195,4245464.161323406
MAUF,3788.0,347396.0,1828582.0,3361696.0,3896962.3864748664,3.7113413535711635,1.9045446305098706,4.0,1.8665129988982128,4806225.336195886
DRCF,3801986.126331538,2270682.0,2306312.0,3359395.0,3242991.8912156895,29.0,39.65526168265926,52.927202927150645,59.57151046058713,3329463.169171314
GYLV,1912074.0,2396450.0,2963576.0,2931392.0,3423047.0,34.790503229000244,30.48066182773222,29.409750577514483,24.0,4379211.45983652
WPOR,4258570.894314024,2747062.7957138736,3213000.0,3844000.0,3423000.0,41.155052243099384,43.0,44.0,45.0,3839612.5641151634
TYXF,59198.0,138394.0,507525.0,1486321.0,3416538.0,0.0,47.0,97.0,134.0,4207416.825759994
JTIQ,2065000.0,5406000.0,855000.0,5437000.0,3415000.0,43.61761180511329,32.226632124083295,23.0,12.483492633746245,-760173.0414747626
JGSP,1091028.0,1391997.0,2274821.0,2475023.0,3414049.0,0.0,18.0,45.0,57.0,4554192.612764474
TNKE,255641.0,2267380.0,2724652.0,3314430.0,3407765.0,40.0,44.0,45.0,44.0,3963503.9101643413
BWFW,3585356.0,4627883.0,5143785.0,4167942.0,3405671.0,51.18732638568636,49.0,36.0,39.0,4367512.534743167
AHVM,3545984.0,3008001.2413320458,3435501.0,3448404.0,3397934.0,30.911889077469787,31.0,29.0,30.0,4122206.1754638306
BGVG,1709986.0,1667627.0,2210199.0,2825190.0,3394337.0,24.691974803700408,27.0,29.0,31.0,4109938.3163559465
YEYL,3084175.0,3700876.0,3426761.0,3564040.0,3393352.0,50.00782165121326,37.55752817827492,27.0,15.485812044426108,3665302.6131243305
UATO,1948532.0,2722336.0,2839389.0,3244000.0,3386000.0,45.0,58.0,62.0,61.0,3831680.0726043764
BOFT,2106515.0,2343573.0,2845182.0,2965583.0,3379597.0,38.0,34.0,37.0,37.0,4216640.670917174
JCFQ,985176.0,1158588.2411660785,2875864.0,4029361.0,3373622.0,43.61761180511329,32.226632124083295,23.0,12.483492633746245,4222930.012108751
HJHI,-1220387.6035475018,75400.0,1301964.0,1043079.0,3373267.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,5235328.369635438
BHVA,2605000.0,2500000.0,2715000.0,2706000.0,3372000.0,36.816626991421145,37.0,40.0,38.0,4164498.604456537
SWSU,3957390.0,2195494.0,1433965.0,2894028.0,3368787.0,31.015631662521024,22.65123607348115,17.0,9.130762222741605,3043098.081744574
DUXR,1841612.0,1938712.0,2234347.0,2940167.0,3349991.0,33.0,35.0,33.0,34.40320814938044,3854130.7311774106
RCTT,4259714.0,3645850.0,3053650.0,3365544.2375482083,3796211.5909497268,45.97082231904618,52.0,55.0,60.0,3986825.047546502
ECGM,5006439.834924143,4517000.0,2992000.0,2476000.0,3349000.0,74.39226017935007,83.0,89.0,94.0,3418857.731564059
QHLR,5006439.834924143,4517000.0,2992000.0,2476000.0,3349000.0,75.39843223023163,80.0,91.0,88.0,3420978.7979090456
AHNI,36468.0,164671.0,979032.0,2245161.0,3347268.0,36.24451647092976,27.32389589304941,22.16328692538796,13.0,4103456.9885748494
YFZC,3156875.333193781,3000.0,61000.0,4089000.0,3368000.0,35.71578438295536,28.4718107783886,24.798364617070327,17.0,2221591.6382936547
CYVK,1944887.0,2193971.0,1996275.0,4398969.0,3342313.0,21.425110216213177,26.0,30.0,34.0,2575131.9683387196
BFQY,339995.0,682572.0,909914.0,1798898.0,3340572.0,32.0,39.0,52.0,54.60675498007091,4014879.5385444025
RWFM,519410.0,701185.0,1286909.0,1248125.0,3335415.0,62.0,78.0,109.0,116.0,4666589.836381051
ETQR,4000082.0,4314857.0,4160382.0,4323161.0,3324140.0,24.714641591224908,17.86353804818009,14.0,7.454397017239286,3443022.400209061
EHPB,4550192.872588132,3111310.0186028266,3468764.0,3766388.0,3315944.0,59.530932089368044,66.0,65.0,72.0,3776027.565351836
DBPG,4000.0,9000.0,10940000.0,185000.0,3309000.0,35.31923531697463,29.33274694239303,26.774672885832118,20.0,14559955.930772338
DOGA,295990.0,995032.0,1121004.0,1738396.0,3299278.0,9.90725754729349,25.0,42.0,53.0,4023594.517771812
KDAW,440258.0,1314862.0,1539376.0,1329281.0,3295882.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,4501027.163187259
HKQE,1584183.7093719936,926817.0,1684502.0,2626335.0,3295099.0,45.0,56.0,66.0,84.0,4005677.6465717456
GPBM,4066201.0,3920243.0,3776220.0,3232658.0,3531568.7508911537,32.42878098858105,35.0,35.0,38.0,4246446.368911914
VLMB,2238168.718002825,1828705.0,2130889.0,2465649.0,3289153.0,35.9801504269426,27.897853335719034,23.480825771229156,15.0,4043165.458846587
BQZK,4062000.0,3365000.0,3782000.0,3225000.0,3008115.495632768,37.31662173381714,27.438934098782216,20.0,10.807127428243938,3884447.2960160086
EXIL,1282737.0,1651000.0,2258000.0,2357000.0,3282000.0,35.9801504269426,27.897853335719034,23.480825771229156,15.0,4314732.61912699
NYJZ,937104.0,1264812.0,1853838.0,2548051.0,3276582.0,51.0,64.0,68.0,82.0,4003220.2353570033
PHOR,1030959.0,1645544.0,1521864.0,2705353.0,3272379.0,33.11596168628642,24.24713541524818,18.0,9.689550624575704,3413983.602880593
VRVY,11582494.0,12480962.0,10390429.0,7935188.0,3271901.0,84.0,82.0,66.0,58.0,2383908.365919884
BBZA,1323483.0,2258366.0,3173321.0,2654210.0,3269785.0,31.0,35.0,42.0,28.0,4618488.312342626
RBSJ,1748221.0,2557727.0,2539861.0,3089284.0,3261172.0,54.03745019380603,60.0,62.0,67.0,3578034.702725702
UFEI,4736498.0,4444749.0,3637099.0,4849694.0,3255628.0,28.91530163875565,21.05533673171413,16.0,8.571973820907502,2473578.361901476
NBFH,16000.0,24685.0,631149.0,1671268.0,3254507.0,18.413651519928784,13.075840022879023,11.0,5.7780318117369625,4100769.791494639
ZOSN,2209696.0,2326626.0,2806828.0,3192342.0,3653834.463299811,42.09579675414494,42.0,42.0,41.0,4405135.667753123
ZSRX,1000912.0,2269715.0,3012128.0,3126235.0,3253377.0,35.0,36.0,35.0,38.0,4144342.825711551
LOEC,2417849.0,2481316.0,2550602.0,3033818.0,3256886.0,31.207635538818103,32.0,37.0,35.0,3669731.957234857
JFGQ,1782000.0,2411000.0,2941000.0,3187000.0,3251000.0,37.31662173381714,27.438934098782216,20.0,10.807127428243938,3971000.878107308
IXMS,2284620.0,2620287.0,2856499.0,3186117.0,3843535.323630634,39.0,38.0,40.0,42.0,4542436.194378965
APLX,5311161.825746341,4310000.0,5862000.0,4348000.0,3246000.0,37.31662173381714,27.438934098782216,20.0,10.807127428243938,4887704.882739173
RMLO,2205452.0,2331441.0,2575110.0,2617200.0,3245003.0,35.187052294981086,29.619725663727863,27.433442308752724,21.0,4023489.1899134037
JWMF,3206000.0,3267000.0,3402000.0,3179000.0,3573986.423310166,36.37669949292332,27.036917171714588,21.50451750246736,12.0,4355528.016419934
FIQI,4512720.0,4550527.0,3682172.0,3394653.0,3237188.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,3344691.603738294
MPNL,878938.0,3971018.0,2516088.0,1749025.0,3236483.0,33.64856497973107,38.0,42.0,45.0,3603640.4784420305
BKIC,2197527.360199065,2707722.2546541947,2229696.0,1541290.0,3235216.0,82.44358145800553,84.0,89.0,85.0,4140134.102978726
TJDD,2823628.0,2851095.0,4837555.0,3685486.0,3234843.0,46.0,48.0,47.0,41.0,5128332.018631517
NVEL,396095.0,1347595.0,1361837.0,2262246.0,3234760.0,31.0,37.0,38.0,42.0,3645409.1475035227
TLTQ,2184000.0,2334000.0,2643000.0,2795000.0,3231000.0,35.31923531697463,29.33274694239303,26.774672885832118,20.0,3955258.765408531
NCEN,2669346.0,2685909.0,2735355.0,3169751.0,3742883.0479215165,50.00782165121326,37.55752817827492,27.0,15.485812044426108,4284058.497703336
MWNX,7266535.064808616,4033307.081796717,5067427.0,5894282.0,3325876.0,30.596712717651766,33.0,40.0,39.0,3436136.9489275995
JNFT,5888896.0,5536479.0,3594833.0,3562313.0,3219349.0,26.0,29.0,30.0,31.940790537565793,2592366.8909780923
FTAS,577567.0,890271.0,1312058.0,2226554.0,3217749.0,37.0,50.0,62.0,75.0,3836210.528092963
WCSP,791142.0,1513912.0,2041515.0,2962450.0,3211545.0,16.313321496163397,11.479940681111996,10.0,5.219243409902862,3723414.673623051
AZOK,416348.0,1190052.9519755763,2235051.0,3150832.0,3912267.8553549834,60.0,53.0,54.0,55.0,4855146.727212784
SFKN,475760.0,1134367.0,2181260.0,3685669.0,3210351.0,35.58360136096181,28.758789499723424,25.45713403999093,18.0,3599014.436551554
JSCB,2958486.0,1278414.0,627092.0,1185975.0,3291299.0,74.0,69.0,73.0,64.49617003423145,3747938.189616304
WSOV,1083000.0,2161000.0,3255000.0,3294000.0,3205000.0,46.317350990169246,49.0,55.0,54.0,4252371.71425375
SGIH,3450000.0,3527000.0,4217000.0,4176000.0,3203000.0,36.0,40.0,39.0,37.0,3845755.1584758596
UWZC,3450000.0,3527000.0,4217000.0,4176000.0,3203000.0,43.33364918515176,42.0,39.0,38.0,3845401.6474183616
ORVN,1716000.0,4435000.0,4279000.0,4624000.0,3269000.0,204.14154168262806,188.0,159.0,144.0,3178324.1615153654
FAMS,2490262.0,3022271.0,4664099.0,3425326.0,3193110.0,47.3394909031984,58.0,59.0,71.0,4974084.053509653
IAXO,5286054.0,5866000.0,4196000.0,4711000.0,3193000.0,36.37669949292332,27.036917171714588,21.50451750246736,12.0,2219335.868613652
QHBD,5266882.0,3823413.0,3211954.0,3056309.0,3189388.0,201.47665311900684,211.0,213.0,214.0,3383151.9885901897
NTGH,4743426.723782392,3420155.0,2436831.0,3126578.0,3388808.1627064827,34.526137185013134,31.054619270401872,30.727289423355693,26.0,3173531.4810307752
MYVN,2366784.0,2549831.0,2274004.0,2464262.0,3144013.0,36.641065536910475,26.462959729044968,20.186978656626167,10.0,3596701.689713169
LCFM,7772221.531918186,5501620.068060921,5690185.749501332,5023907.534945263,3184792.0,23.536918159816633,27.0,30.0,33.0,3573540.681440971
AXWR,305457.0,530230.0,1729912.0,3502049.0,3182017.0,33.519261872325245,34.29073522110003,39.0,37.0,3583810.700632596
CGZK,3096846.958508644,2031406.6013669036,2343338.0,2999767.0,3181631.0,137.2929595623298,124.0,141.0,108.0,3620930.0844763955
LTQX,2546978.0,2743869.0,2887302.0,3121527.0,3706558.84055697,36.0,35.0,42.0,41.0,4365751.089045264
SLMY,1504775.0,776645.0,1244420.0,2330490.0,3003849.0,41.235786379039794,48.0,55.0,59.0,3497432.0886354246
ANUQ,3352421.0,3310174.0,3437122.0,3285858.0,3151724.0,57.17349862814782,55.0,54.0,50.0,3733267.610053995
AGQS,321889.54924497765,552537.3047605843,482555.0,1237545.0,3139306.0,55.08640316776793,60.40522405496775,68.0,69.0,3776884.523428777
MXJB,1068384.0,1022002.0,1800603.0,2678180.0,3137758.0,45.71794182887866,33.82253146585031,24.0,13.042281035580352,3847972.563943809
VESX,536127.0,905480.0,1811923.0,2937843.0,3137353.0,41.0,47.0,54.0,46.0,3746965.168530034
GIAN,860314.64625097,-865491.2883727518,141693.0,2961889.0,3136569.0,55.077697473218485,56.0,57.0,56.0,3155797.915698851
TPTH,2115548.0,3014256.0,2461006.0,3909768.0,3133602.0,48.0,51.0,41.0,38.0,2588859.768293927
QDBS,1597000.0,2031000.0,2824000.0,1939000.0,3130000.0,42.0,40.0,33.0,33.0,4684588.0653833775
TBKJ,545840.0,1607230.0,2059052.0,2937048.0,3128700.0,35.45141833896822,29.04576822105822,26.11590346291152,19.0,3591848.4927988416
BVCB,2344697.0,2103718.077857526,2770593.0,3095056.0,3118355.0,116.70432969242484,123.0,130.0,129.0,3824033.2028573514
QJYZ,1437037.0,1519395.0,1529451.0,2079697.0,3116707.0,36.508882514916905,26.749938450379783,20.845748079546762,11.0,3677119.882205605
PICT,1118874.0,1811641.0,2876324.0,3055849.0,3566812.0014410075,100.41030586359403,92.0,90.0,76.0,4707613.862328797
XSCI,1118874.0,1811641.0,2876324.0,3055849.0,3566812.0014410075,93.0,98.0,89.0,75.0,4707967.373386295
PAUI,123268.0,1020310.0,1735378.0,1177637.0,3112765.0,74.45873760226814,170.0,293.0,345.0,4577573.420006579
ZBIC,3071000.0,3426000.0,2868000.0,2827000.0,3106000.0,35.84796740494896,28.184832057053796,24.13959519414973,16.0,3387823.102234341
DXVC,1551402.0,1475462.0,2325920.0,2758046.0,3092584.0,46.565738351538364,49.0,49.0,51.0,3961596.3231914993
FGWS,667722.3800907113,703001.0,1496483.0,1855810.0,3088833.0,73.14458082660833,85.04159732402424,97.0,103.0,4160723.5779874204
